Evaluacion,Costo,Puntaje_vision,restriccion_area,Penalizacion_dmin,Penalizacion_dmax,Distancia_vuelo,Tiempo_Vuelo,x0,y0,z0,yaw0,x1,y1,z1,yaw1,x2,y2,z2,yaw2,x3,y3,z3,yaw3,x4,y4,z4,yaw4,x5,y5,z5,yaw5,x6,y6,z6,yaw6,x7,y7,z7,yaw7,x8,y8,z8,yaw8,x9,y9,z9,yaw9,x10,y10,z10,yaw10,x11,y11,z11,yaw11
62,-20.851181,10.24057,0.0,0.0,0.0,15.997288819434809,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6685213840251392,-1.5462184565898995,0.45,1.8275557425420204,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
63,-20.849886,10.239023,0.0,0.0,0.0,15.989975034042777,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.568521384025139,-1.5462184565898995,0.45,1.7904736926527256,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
64,-20.854853,10.234917,0.0,0.0,0.0,15.969765800752917,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.4962184565898995,0.45,1.8136876501682284,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
65,-20.917784,10.267526,0.0,0.0,0.0,16.020597115771608,19.64,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5962184565898996,0.45,1.804675878882175,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
66,-20.905863,10.26418,0.0,0.0,0.0,16.02303335177959,19.64,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,3.033522762433312,-0.9650591337118359,0.45,2.3733147946808204,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
67,-20.822096,10.224052,0.0,0.0,0.0,15.965742584175517,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9335227624333124,-0.9650591337118359,0.45,2.3481054762162947,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
68,-20.844028,10.231103,0.0,0.0,0.0,15.96700032492875,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9150591337118359,0.45,2.3737538473928637,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
69,-20.898348,10.261611,0.0,0.0,0.0,16.021615319713767,19.64,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-1.015059133711836,0.45,2.348307764789142,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
70,-20.932348,10.268621,0.0,0.0,0.0,16.014482967060538,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.5294760880071347,0.3741697727579485,0.45,2.8990484444394116,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
71,-20.814127,10.223161,0.0,0.0,0.0,15.975974598235867,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.429476088007135,0.3741697727579485,0.45,2.889475024754305,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
72,-20.839426,10.235839,0.0,0.0,0.0,15.990516837010196,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.4241697727579485,0.45,2.913399114391398,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
73,-20.86302,10.244174,0.0,0.0,0.0,15.996675177778961,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3241697727579485,0.45,2.8754872089114576,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
74,-20.916725,10.263906,0.0,0.0,0.0,16.015545665642946,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.4805813762316746,1.6592531738791612,0.45,-2.8818317042257853,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
75,-20.820871,10.225099,0.0,0.0,0.0,15.974889630281577,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.380581376231675,1.6592531738791612,0.45,-2.871433502473184,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
76,-20.867035,10.245771,0.0,0.0,0.0,15.99886644246554,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.7092531738791612,0.45,-2.857672056219117,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
77,-20.841898,10.236294,0.0,0.0,0.0,15.988488805879058,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6092531738791611,0.45,-2.8959914991037468,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
78,-20.912416,10.2628565,0.0,0.0,0.0,16.01745039799928,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.892573895013686,2.8432157481007234,0.45,-2.3694059608287836,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
79,-20.908846,10.252046,0.0,0.0,0.0,15.971399351832114,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.7925738950136862,2.8432157481007234,0.45,-2.3422666826323484,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
80,-20.913107,10.263162,0.0,0.0,0.0,16.018018044309333,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8932157481007232,0.45,-2.3426394573183775,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
81,-20.892883,10.246985,0.0,0.0,0.0,15.970942299033625,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.7932157481007236,0.45,-2.369769289587594,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
82,-20.869442,10.246367,0.0,0.0,0.0,15.997867455373909,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.7394409739082208,3.3846422943973304,0.45,-1.8714792243666487,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
83,-20.83776,10.23516,0.0,0.0,0.0,15.989505742519937,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6394409739082207,3.3846422943973304,0.45,-1.8327827257929685,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
84,-20.913765,10.261945,0.0,0.0,0.0,16.008914900571252,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.4346422943973303,0.45,-1.8467510096404254,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
85,-20.808746,10.224831,0.0,0.0,0.0,15.981425959352265,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3346422943973306,0.45,-1.8579439510447806,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
86,-20.837934,10.234579,0.0,0.0,0.0,15.98543394243423,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3631782007856597,3.5933687773142986,0.45,-1.3300029560152222,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
87,-20.875002,10.248778,0.0,0.0,0.0,16.0021802280022,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.26317820078565973,3.5933687773142986,0.45,-1.2939734399263974,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
88,-20.965082,10.283929,0.0,0.0,0.0,16.030981707759103,19.64,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.6433687773142984,0.45,-1.3165891797032536,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
89,-20.814482,10.220617,0.0,0.0,0.0,15.958986378467984,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.543368777314299,0.45,-1.307043364767082,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
90,-20.856646,10.236749,0.0,0.0,0.0,15.977896507219555,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.7587730832527543,2.8143116542457403,0.45,-0.8009405036873489,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
91,-20.892483,10.255649,0.0,0.0,0.0,16.01118760484301,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8587730832527544,2.8143116542457403,0.45,-0.7732940980575775,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
92,-20.885937,10.253333,0.0,0.0,0.0,16.00945576108398,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.86431165424574,0.45,-0.8005174277225237,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
93,-20.856188,10.239314,0.0,0.0,0.0,15.979231360469559,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.7643116542457404,0.45,-0.7729553758064671,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
